YEAR,MONTH,STATEFIP,WTFINL,EARNWEEK2,AGE,SEX,OCC,UHRSWORKT,EDUC
2025,9,48,5097.8973,880.0,34,2,3255,40,81
2025,9,48,6432.2399,654.0,24,2,3620,40,111
2025,9,8,5542.1443,960.0,22,2,2545,40,81
2025,9,2,501.0602,2780.0,31,1,2100,38,124
2025,9,23,768.799,528.0,46,2,3258,35,123
2025,9,1,2886.5168,1600.0,60,2,530,40,92
2025,9,20,2196.3411,840.0,61,1,5610,40,73
2025,9,47,6072.6309,960.0,23,1,6260,40,73
2025,9,40,2678.4778,720.0,48,1,2003,43,73
2025,9,10,714.6891,1710.0,38,2,2330,40,123
2025,9,56,423.5108,640.0,49,1,4840,40,81
2025,9,29,5886.1306,962.0,28,2,440,40,91
2025,9,6,3978.559,3660.0,31,1,3422,40,111
2025,9,38,236.999,576.0,35,1,6050,997,73
2025,9,50,576.8641,1500.0,18,1,9570,60,60
2025,9,2,429.2525,330.0,53,2,4720,24,111
2025,9,22,1698.6103,700.0,70,2,735,20,123
2025,9,6,8952.1327,1630.0,27,1,5165,40,111
2025,9,16,1242.4764,1450.0,32,2,3255,40,111
2025,9,48,4289.5365,1540.0,27,1,220,40,73
2025,9,4,3789.7079,992.0,36,2,5000,45,92
2025,9,6,5607.1868,442.0,48,1,6050,40,20
2025,9,42,7066.4266,1770.0,25,2,1240,40,111
2025,9,25,3552.9457,1400.0,39,2,2014,36,123
2025,9,42,4619.9834,1700.0,59,1,7200,45,73
2025,9,24,3500.3452,1200.0,39,1,6260,48,73
2025,9,13,8815.1358,1550.0,44,1,7340,40,73
2025,9,12,5302.9359,1480.0,48,1,7340,40,81
2025,9,9,3826.5876,1250.0,29,2,51,38,111
2025,9,45,7325.7538,1118.0,33,1,1555,40,111
2025,9,45,2456.6807,4320.0,56,1,10,40,123
2025,9,39,4979.2202,4320.0,62,1,120,40,111
2025,9,44,1093.6387,1730.0,37,1,1010,40,92
2025,9,34,7166.2857,1280.0,46,1,9620,40,30
2025,9,47,4736.589,90.0,16,2,4600,10,50
2025,9,48,4455.9594,1420.0,51,2,800,40,91
2025,9,28,1252.8859,1850.0,54,1,20,40,123
2025,9,17,5299.1551,920.0,55,1,1108,40,92
2025,9,31,1381.2837,1920.0,44,2,10,40,111
2025,9,6,5183.7049,640.0,46,2,4230,40,30
2025,9,30,874.5679,962.0,29,1,2310,50,111
2025,9,30,529.0439,920.0,48,2,3802,40,92
2025,9,18,3892.3152,1038.0,54,2,5740,40,73
2025,9,13,8365.8843,1050.0,37,1,7700,40,81
2025,9,51,8528.7193,400.0,29,2,860,1,111
2025,9,18,5212.7343,1770.0,45,2,3258,24,123
2025,9,22,2153.7054,1000.0,63,2,5400,40,81
2025,9,38,581.3875,2120.0,52,2,60,45,111
2025,9,24,4107.5252,962.0,61,1,4850,40,81
2025,9,25,2979.6798,4000.0,56,1,40,50,111
2025,9,34,4177.2367,3840.0,51,1,120,60,111
2025,9,12,5705.418,600.0,54,2,4220,40,2
2025,9,24,5059.4101,76.0,63,1,9142,997,111
2025,9,45,2434.6663,1840.0,65,1,3322,45,111
2025,9,34,3980.7872,3840.0,54,2,410,40,111
2025,9,17,5112.5218,866.0,28,2,51,40,111
2025,9,10,763.3156,200.0,34,2,3602,10,91
2025,9,51,5801.162,2880.0,29,2,4840,40,111
2025,9,39,5235.2846,560.0,43,2,4510,40,81
2025,9,35,1814.9736,1560.0,31,1,6355,40,73
2025,9,12,5290.7878,770.0,44,2,7420,40,81
2025,9,29,3888.0694,1280.0,47,1,9130,40,73
2025,9,17,4703.6541,866.0,43,1,6800,40,111
2025,9,20,3512.2509,1040.0,43,1,7330,40,73
2025,9,22,1445.2905,538.0,41,2,8300,30,73
2025,9,28,4354.9933,176.0,30,1,5000,25,73
2025,9,56,446.1128,2120.0,40,1,2205,40,125
2025,9,15,1051.4762,1770.0,40,1,440,40,111
2025,9,26,3872.1632,792.0,66,2,4020,35,73
2025,9,13,5575.7485,730.0,43,2,4510,40,92
2025,9,30,549.1543,2140.0,51,1,7200,40,91
2025,9,40,2467.2587,2280.0,56,2,3515,40,81
2025,9,48,3765.4268,720.0,50,2,7340,24,81
2025,9,31,1337.7159,1280.0,63,1,8810,40,81
2025,9,31,1846.9701,270.0,17,2,4720,20,71
2025,9,17,4664.7381,2740.0,44,2,1021,40,123
2025,9,1,6182.5446,760.0,21,1,9645,40,50
2025,9,6,4709.0326,1000.0,40,2,2830,20,111
2025,9,6,5404.983,1200.0,28,1,5860,40,111
2025,9,29,4954.6841,780.0,21,2,8030,40,81
2025,9,42,3433.0709,9640.98,73,1,10,40,111
2025,9,48,4904.5675,800.0,60,2,3602,40,92
2025,9,31,1356.1733,1210.0,47,2,910,40,123
2025,9,10,712.0425,1920.0,80,1,2320,50,125
2025,9,53,5954.1724,880.0,21,1,9645,35,81
2025,9,19,3256.2579,1800.0,20,1,4110,40,81
2025,9,25,6258.3791,900.0,26,1,20,40,111
2025,9,6,4464.7468,342.0,23,1,4330,18,81
2025,9,8,6863.0435,1024.0,53,1,6710,45,81
2025,9,42,4685.6091,1230.0,68,1,7200,40,73
2025,9,11,342.1819,3260.0,48,1,2100,40,125
2025,9,45,2583.3295,646.0,59,2,5120,40,81
2025,9,16,1367.2517,808.0,26,1,8810,40,73
2025,9,25,3453.9368,1100.0,50,1,6260,40,92
2025,9,48,4839.4025,900.0,31,2,7010,30,111
2025,9,4,4488.1604,1830.0,45,1,5420,40,123
2025,9,1,2594.8973,1900.0,85,2,3603,40,111
2025,9,17,4258.6965,1140.0,49,2,4700,45,81
2025,9,24,4159.6499,230.0,28,1,8300,50,123
2025,9,9,3094.4382,2880.0,59,2,4710,50,111
2025,9,39,6197.4616,660.0,25,2,4720,40,73
2025,9,49,1987.2207,840.0,26,2,4720,40,73
2025,9,41,2119.5579,2880.0,46,1,4710,997,111
2025,9,9,3941.4961,2880.0,43,1,4965,40,111
2025,9,23,1227.6807,452.0,34,2,350,16,111
2025,9,15,1138.5457,2000.0,51,1,1220,40,111
2025,9,34,4195.0675,1680.0,29,1,6355,40,81
2025,9,45,2546.2123,1000.0,27,1,7340,40,73
2025,9,6,4878.8687,2400.0,50,2,150,45,111
2025,9,48,6127.992,800.0,37,1,7410,60,111
2025,9,15,1559.778,780.0,29,1,4020,40,73
2025,9,53,3368.4411,2140.0,50,2,310,40,73
2025,9,48,4322.2638,1174.0,34,1,710,40,111
2025,9,41,2024.2203,1440.0,47,2,120,8,123
2025,9,38,523.0368,576.0,65,2,4700,40,81
2025,9,12,4479.688,2000.0,57,1,800,40,111
2025,9,11,464.3766,1000.0,64,2,3255,48,123
2025,9,28,5378.1447,462.0,25,2,5240,40,92
2025,9,17,11044.3259,200.0,24,1,2640,40,81
2025,9,33,2412.5117,800.0,35,1,9130,40,40
2025,9,12,4459.9474,780.0,34,1,4230,40,92
2025,9,25,3881.0794,192.0,25,2,4720,18,73
2025,9,9,4099.7189,540.0,19,1,9760,30,81
2025,9,26,4685.3,1540.0,64,2,440,45,111
2025,9,6,5333.0448,1920.0,27,2,3870,40,111
2025,9,48,5056.1847,376.0,16,1,1050,30,50
2025,9,12,5839.3431,300.0,19,1,4130,40,73
2025,9,6,5271.1426,9640.98,53,1,705,40,123
2025,9,48,7773.0412,450.0,19,2,5840,40,73
2025,9,53,5608.7388,9640.98,41,1,1021,40,125
2025,9,41,2529.3978,1240.0,63,2,5240,46,81
2025,9,2,655.117,3100.0,20,1,8650,84,73
2025,9,5,1521.4406,2700.0,60,1,565,40,81
2025,9,17,5753.5891,3340.0,29,1,1240,40,123
2025,9,33,1502.5531,1730.0,37,1,3423,40,73
2025,9,4,4488.1604,900.0,48,1,102,40,81
2025,9,17,5258.8271,2780.0,31,2,1021,40,111
2025,9,15,1156.7178,680.0,34,2,8710,40,73
2025,9,16,807.1379,1580.0,39,2,160,40,73
2025,9,17,3904.2505,2420.0,37,1,2640,40,111
2025,9,32,2768.1547,1250.0,61,2,800,40,111
2025,9,45,2671.8157,1240.0,32,2,3500,997,91
2025,9,31,1378.2723,2400.0,59,2,1021,50,91
2025,9,1,3373.5979,240.0,27,2,2300,20,123
2025,9,6,4514.0366,1174.0,38,2,2634,40,111
2025,9,55,4208.6141,1240.0,26,1,8800,40,73
2025,9,40,2870.0017,180.0,56,1,9122,10,81
2025,9,31,1581.7588,1080.0,25,1,4840,40,73
2025,9,42,5621.5663,1440.0,31,2,3255,40,111
2025,9,29,8146.1183,900.0,22,2,3255,36,111
2025,9,41,2260.5113,2020.0,56,2,2830,40,111
2025,9,1,2177.384,920.0,29,1,8990,40,81
2025,9,12,4839.7712,640.0,57,1,4020,40,81
2025,9,10,892.3079,3660.0,43,2,440,40,81
2025,9,6,4528.6284,2160.0,43,2,3230,40,123
2025,9,21,3590.0151,2120.0,39,1,1555,40,91
2025,9,28,1623.2468,790.0,39,2,5521,40,73
2025,9,12,4200.2585,924.0,71,2,1760,40,123
2025,9,25,3215.4881,2800.0,47,1,10,50,123
2025,9,22,1617.6242,650.0,61,2,3602,38,92
2025,9,45,2444.9035,1380.0,39,2,4840,40,111
2025,9,48,5275.6947,1154.0,21,1,140,50,73
2025,9,53,3686.1415,340.0,50,1,9620,17,30
2025,9,26,4536.644,2700.0,58,1,300,45,123
2025,9,30,437.0042,2280.0,50,1,3710,40,111
2025,9,25,4934.3382,1440.0,21,2,2545,50,73
2025,9,30,917.9152,880.0,31,2,3603,40,73
2025,9,11,443.7002,660.0,28,2,1760,20,111
2025,9,49,1797.6998,230.0,85,1,10,20,124
2025,9,37,7731.2005,350.0,20,2,4230,0,73
2025,9,50,434.2064,1154.0,66,1,4760,60,73
2025,9,34,4195.0675,1350.0,25,1,4850,50,73
2025,9,34,4195.0675,1800.0,28,1,3401,36,111
2025,9,15,1215.6743,960.0,26,2,5860,40,111
2025,9,29,3974.6433,458.0,52,1,5610,32,81
2025,9,11,524.3017,700.0,52,1,3500,40,73
2025,9,26,3535.5884,424.0,78,2,5860,18,92
2025,9,31,1600.2487,192.0,17,1,6050,16,50
2025,9,18,5230.5938,640.0,32,2,2545,32,111
2025,9,37,5898.3426,1540.0,54,1,9130,50,73
2025,9,48,5567.494,2880.0,35,1,710,47,111
2025,9,41,2935.5149,540.0,23,2,2545,30,73
2025,9,12,4928.2787,952.0,37,2,2145,50,60
2025,9,48,6872.8606,2500.0,21,1,2205,40,111
2025,9,48,5014.0892,1000.0,44,2,1106,40,125
2025,9,48,3994.1251,1970.0,58,1,8620,40,73
2025,9,1,1722.1507,720.0,33,1,4750,40,91
2025,9,18,6047.0929,606.0,27,2,5160,40,73
2025,9,26,4953.7409,2120.0,38,2,2145,40,81
2025,9,2,470.6269,416.0,50,2,4040,32,73
2025,9,46,918.8616,1730.0,35,2,2205,40,125
2025,9,53,5339.0528,672.0,38,1,9645,32,73
2025,9,10,848.2493,1440.0,61,1,440,40,73
2025,9,39,6466.4824,1154.0,26,2,350,40,111
2025,9,12,4855.1081,590.0,66,2,4760,38,73
2025,9,8,4890.0871,500.0,69,2,5120,20,81
2025,9,15,814.8405,2880.0,75,2,3050,997,125
2025,9,27,4968.64,1000.0,32,2,5160,40,92
2025,9,47,5704.3546,808.0,34,1,6230,40,71
2025,9,23,1149.4722,770.0,35,2,705,40,111
2025,9,5,2462.5769,800.0,63,2,7700,40,73
2025,9,39,5367.9052,480.0,40,1,4020,40,73
2025,9,4,4102.0167,668.0,43,2,6050,40,73
2025,9,27,4582.6562,2120.0,52,1,440,45,111
2025,9,13,4454.5443,2400.0,46,2,630,40,111
2025,11,23,1489.5599,962.0,51,1,4850,40,111
2025,11,42,4094.0267,3460.0,28,2,3255,60,123
2025,11,42,4521.448,1158.0,46,1,9130,40,60
2025,11,6,4788.929,960.0,48,2,3030,32,123
2025,11,33,854.675,1120.0,61,2,5740,40,81
2025,11,38,401.3838,1650.0,40,2,420,32,123
2025,11,39,5149.509,914.0,37,1,1006,40,123
2025,11,35,903.2759,760.0,42,2,4020,40,20
2025,11,24,5248.8744,1830.0,44,1,2825,40,111
2025,11,11,360.1592,2780.0,41,2,10,40,123
2025,11,41,2165.7136,1620.0,55,1,440,40,73
2025,11,32,2729.0111,1330.0,45,2,110,40,73
2025,11,12,5366.8092,1200.0,64,2,4850,40,81
2025,11,37,6345.6516,1134.0,21,1,9645,40,73
2025,11,53,4612.3084,936.0,60,2,9122,40,73
2025,11,17,4661.3657,13258.23,43,1,9620,40,73
2025,11,38,467.4846,196.0,64,2,3601,13,73
2025,11,23,1519.8839,900.0,30,1,7340,40,73
2025,11,31,1480.0549,720.0,20,1,4010,40,81
2025,11,1,3761.5472,2120.0,46,1,220,40,73
2025,11,25,2855.0951,3000.0,62,2,9645,40,73
2025,11,48,9227.1139,3080.0,29,1,5240,40,111
2025,11,24,6165.4696,2360.0,42,2,3220,40,123
2025,11,48,6137.5094,1000.0,54,1,8140,40,91
2025,11,6,4549.9792,2300.0,44,2,2100,40,124
2025,11,51,4915.3879,3840.0,48,2,3090,50,124
2025,11,6,5544.0431,200.0,30,1,5260,10,111
2025,11,22,2829.0304,866.0,37,1,5400,40,111
2025,11,8,5203.9106,720.0,27,2,4600,40,123
2025,11,1,3118.193,320.0,19,2,9645,20,81
2025,11,48,5242.3053,1080.0,51,2,710,40,73
2025,11,50,632.8045,878.0,37,1,8030,40,81
2025,11,56,574.301,2640.0,36,1,20,55,81
2025,11,41,2853.5133,326.0,21,2,2006,20,73
2025,11,37,5221.0602,2120.0,44,1,9130,40,111
2025,11,40,2399.1197,1920.0,50,2,420,99,111
2025,11,48,7032.3435,660.0,49,2,9620,40,73
2025,11,16,1070.2952,3740.0,40,1,20,40,111
2025,11,8,4166.8202,2400.0,60,1,7200,50,73
2025,11,25,4079.0579,554.0,31,2,440,45,111
2025,11,6,6550.2397,800.0,26,1,9620,40,73
2025,11,46,908.6245,1400.0,24,1,800,40,123
2025,11,48,5333.4664,924.0,35,2,1108,40,111
2025,11,50,645.9508,500.0,35,1,2360,20,81
2025,11,17,4816.4092,1630.0,41,1,1108,40,111
2025,11,16,1075.6258,1770.0,46,1,4700,40,81
2025,11,38,678.6008,1154.0,30,2,3322,40,91
2025,11,6,4356.6486,1158.0,60,2,5400,50,91
2025,11,38,580.6919,3080.0,58,1,300,45,111
2025,11,37,7771.7095,850.0,37,1,9130,40,81
2025,11,36,7479.5111,2300.0,57,1,2310,40,123
2025,11,4,6623.8693,13258.23,43,1,3740,40,123
2025,11,32,2264.2259,920.0,43,1,5522,40,91
2025,11,22,4329.6022,732.0,23,1,9130,40,73
2025,11,29,5463.2169,2500.0,51,1,440,60,123
2025,11,30,678.1112,2500.0,50,1,20,40,73
2025,11,32,2372.0399,1000.0,59,2,2310,40,123
2025,11,22,2133.7595,360.0,23,2,4055,30,73
2025,11,18,4989.1603,1750.0,30,2,800,40,111
2025,11,6,5820.4635,1154.0,37,1,220,40,111
2025,11,47,6654.6849,740.0,32,2,8990,40,73
2025,11,48,5376.141,840.0,46,2,5810,40,81
2025,11,6,5687.774,13258.23,63,1,2100,40,124
2025,11,4,4224.3012,22.0,49,2,2360,40,92
2025,11,55,4822.7774,1560.0,36,1,7840,40,92
2025,11,22,4756.8734,834.0,36,1,4000,40,111
2025,11,28,1540.1803,1540.0,69,1,5020,40,111
2025,11,47,6479.6686,1140.0,47,2,440,38,111
2025,11,48,5978.4109,962.0,61,1,8990,40,20
2025,11,54,993.6693,720.0,30,2,2014,36,111
2025,11,33,916.7261,504.0,65,2,4720,997,73
2025,11,1,2292.2313,1250.0,44,2,440,40,111
2025,11,12,5647.0292,1038.0,49,1,565,40,111
2025,11,25,3594.3996,3020.0,25,2,1021,48,111
2025,11,28,3221.8549,200.0,24,1,9620,20,81
2025,11,55,3631.8056,2040.0,60,2,5000,55,73
2025,11,30,699.2005,2120.0,38,1,6305,55,73
2025,11,36,7386.5042,808.0,25,1,9130,40,111
2025,11,4,4949.8395,1154.0,54,2,3255,36,111
2025,11,4,7190.021,1350.0,73,2,3245,40,123
2025,11,37,5628.3955,1920.0,39,1,2920,40,111
2025,11,36,6910.6712,1390.0,32,1,9050,40,111
2025,11,39,4851.2738,420.0,63,1,1306,7,111
2025,11,5,2405.535,364.0,33,1,3601,27,123
2025,11,23,1429.4845,2700.0,41,1,4760,45,92
2025,11,48,5254.6387,504.0,33,1,7330,24,111
2025,11,31,1575.5942,1196.0,36,1,7750,40,92
2025,11,4,4754.0298,140.0,20,2,3602,10,73
2025,11,42,4000.5137,770.0,29,2,2634,40,81
2025,11,17,4689.9758,400.0,40,2,1970,20,123
2025,11,10,886.4951,2500.0,65,1,20,50,123
2025,11,17,5127.5401,1350.0,60,1,420,40,111
2025,11,26,4825.8645,1850.0,49,2,440,40,111
2025,11,36,5185.718,1058.0,31,1,4000,60,111
2025,11,33,1224.1762,950.0,41,2,2545,35,111
2025,11,19,2691.9841,560.0,45,2,8990,40,73
2025,11,39,6614.298,918.0,52,1,3602,997,123
2025,11,6,5171.1563,560.0,25,1,7810,35,92
2025,11,16,1163.8653,1104.0,39,1,1555,40,111
2025,11,6,5218.9064,866.0,30,2,4760,35,111
2025,11,48,4298.3636,504.0,72,2,3421,36,73
2025,11,36,7648.7824,462.0,33,1,6050,997,73
2025,11,45,2819.7795,1630.0,47,2,5310,40,20
2025,11,46,637.1836,1920.0,53,1,7700,40,81
2025,11,15,1161.9378,1200.0,60,1,6515,40,73
2025,11,36,5726.9345,1370.0,29,2,2100,40,124
2025,11,10,1014.3933,1116.0,49,1,2545,40,73
2025,11,13,4467.1655,750.0,26,2,350,40,111
2025,11,45,4833.9546,800.0,38,2,4510,40,81
2025,11,11,400.7589,3840.0,46,2,3030,60,123
2025,11,13,10584.9871,700.0,36,2,910,40,73
2025,11,17,5510.7009,1540.0,35,1,7330,40,92
2025,11,20,2699.68,2300.0,54,1,705,40,81
2025,11,12,6561.7868,1300.0,27,2,2320,50,123
2025,11,44,1198.9838,180.0,16,1,4130,997,60
2025,11,13,6393.0553,800.0,34,2,800,997,111
2025,11,40,1981.6999,560.0,43,2,3930,40,73
2025,11,15,869.2354,962.0,59,2,5400,40,91
2025,11,49,2448.3629,1154.0,24,2,3321,40,111
2025,11,20,2291.268,100.0,19,2,9645,20,73
2025,11,35,864.5028,720.0,41,2,335,40,73
2025,11,1,3075.8721,4040.0,55,2,10,40,111
2025,11,41,3763.0149,58.0,16,2,9645,4,50
2025,11,49,1887.6707,844.0,32,2,20,50,73
2025,11,44,1336.674,770.0,21,1,3740,40,111
2025,11,20,1924.6055,2280.0,55,2,710,40,111
2025,11,49,1611.6035,1400.0,43,2,3255,30,111
2025,11,6,6749.124,2000.0,59,2,800,40,123
2025,11,49,2159.0773,13258.23,40,1,850,50,111
2025,11,35,1148.3407,850.0,52,1,1050,40,123
2025,11,40,2380.6174,576.0,29,2,4020,23,92
2025,11,56,433.6721,1250.0,42,2,2002,40,123
2025,11,26,4632.9309,2500.0,48,1,7350,66,73
2025,11,53,5133.4828,576.0,37,1,3960,997,92
2025,11,34,4456.6831,3080.0,43,2,3910,35,111
2025,11,13,3985.605,2780.0,56,1,800,45,111
2025,11,44,1364.5417,1920.0,50,1,2310,40,111
2025,11,39,4841.2043,1630.0,24,1,845,40,123
2025,11,48,5745.2568,770.0,34,1,5000,40,111
2025,11,6,4064.2286,880.0,26,2,2634,40,111
2025,11,36,5992.4314,2500.0,61,1,120,40,123
2025,11,25,3848.3677,1920.0,45,1,2310,40,123
2025,11,6,4922.491,800.0,28,1,5240,40,92
2025,11,25,2988.8458,880.0,30,2,4700,55,92
2025,11,27,5311.4044,868.0,32,2,3321,27,92
2025,11,28,3288.8753,1500.0,32,1,6305,40,73
2025,11,39,4808.2324,13258.23,53,2,2634,50,111
2025,11,34,4675.7182,800.0,58,1,4700,55,73
2025,11,42,5518.3629,3560.0,33,1,150,60,123
2025,11,15,821.3535,700.0,51,2,4621,20,81
2025,11,49,1821.1418,760.0,28,2,800,40,111
2025,11,5,1753.7039,826.0,47,1,1610,40,111
2025,11,42,3829.8678,232.0,67,2,4720,21,73
2025,11,42,4852.5013,1730.0,52,2,3160,40,123
2025,11,41,2279.9944,1400.0,50,1,8630,40,92
2025,11,13,4249.4149,2300.0,53,1,4850,40,81
2025,11,12,8655.1604,150.0,18,1,2920,10,60
2025,11,49,2021.0881,600.0,23,2,4110,997,81
2025,11,35,861.0711,1700.0,26,1,6200,48,50
2025,11,54,926.6975,1154.0,33,2,2145,40,81
2025,11,42,5925.3377,728.0,24,2,1031,40,111
2025,11,24,6008.3405,3560.0,47,2,800,45,111
2025,11,54,929.942,270.0,62,1,9130,15,73
2025,11,48,5554.1854,530.0,39,2,2545,40,81
2025,11,56,433.3106,1250.0,43,2,2310,50,123
2025,11,48,4150.9111,346.0,66,1,3930,22,81
2025,11,26,4478.3693,640.0,43,2,2545,40,111
2025,11,17,4956.1465,936.0,33,1,4710,35,123
2025,11,5,1941.7567,2000.0,64,1,9130,40,73
2025,11,47,3569.2783,1450.0,59,1,600,40,71
2025,11,12,7218.2213,1440.0,32,2,4330,40,73
2025,11,33,1192.7107,3840.0,29,1,1021,40,123
2025,11,28,1352.3435,240.0,60,1,4220,20,92
2025,11,48,6292.9103,540.0,44,2,4110,36,92
2025,11,31,1266.2004,3120.0,61,2,735,40,111
2025,11,13,4117.3642,384.0,41,2,5240,997,111
2025,11,47,5225.9613,250.0,63,2,3050,0,123
2025,11,55,5115.6114,1200.0,31,1,7360,40,91
2025,11,8,3874.6895,1080.0,55,2,8800,40,81
2025,11,39,3961.8536,400.0,43,2,4110,30,71
2025,11,29,5245.6895,820.0,47,1,9600,40,73
2025,11,49,2341.6633,1166.0,32,1,4760,40,73
2025,11,2,647.922,3460.0,49,1,1108,50,123
2025,11,16,996.8939,1160.0,41,1,910,40,81
2025,11,17,5129.3988,1910.0,37,1,4700,40,91
2025,11,19,2827.2027,900.0,61,1,4251,40,10
2025,11,6,5461.9588,936.0,22,1,4110,30,111
2025,11,21,4503.7425,180.0,21,1,4600,2,81
2025,11,45,2828.0407,100.0,68,2,5400,12,71
2025,11,27,6335.9428,736.0,25,2,2545,997,81
2025,11,10,1263.2054,1920.0,30,1,1021,40,111
2025,11,9,4387.9881,2420.0,30,2,3250,50,124
2025,11,31,1533.2001,840.0,30,2,5160,40,81
2025,11,4,4791.3328,3840.0,47,1,4920,50,111
2025,11,42,10607.2693,700.0,39,2,8990,40,73
2025,11,22,2548.6458,960.0,56,2,800,40,73
2025,11,28,2844.9606,1550.0,25,2,3300,35,111
2025,11,6,4957.5746,960.0,50,1,9130,40,73
2025,11,8,4910.6772,480.0,21,1,7260,40,50
2025,11,6,4627.3488,674.0,50,2,5000,40,91
2025,11,48,5691.5517,1154.0,36,1,1010,40,111
2025,11,17,5115.9602,1350.0,48,1,9640,40,81
2025,11,6,5205.1147,1400.0,36,1,6260,40,111
2025,11,29,4256.7699,1000.0,51,2,440,40,111
2025,11,53,4435.4571,800.0,40,1,1920,40,81
2025,11,37,4542.8461,2260.0,60,2,3255,50,123
2025,11,13,5249.3723,690.0,18,1,9620,40,81
2025,11,13,5114.6991,4160.0,48,1,440,45,123
2025,11,19,2627.7193,962.0,38,2,4760,40,111
2025,11,32,2248.3881,1920.0,35,1,4040,40,81
2025,11,16,980.5933,1520.0,36,2,5000,40,123
2025,11,44,1129.6012,48.0,69,1,4720,4,111
2025,11,28,3159.5969,1200.0,38,1,6200,44,111
2025,11,48,5007.6217,1154.0,45,1,1305,40,111
2025,11,46,950.29,310.0,16,2,5240,20,40
2025,11,36,7879.526,168.0,36,1,5510,997,73
2025,11,34,5328.3649,1000.0,28,2,2145,40,111
2025,11,17,5053.8469,3800.0,38,2,440,40,123
2025,11,28,1610.4992,420.0,51,2,4230,997,111
2025,11,37,4378.976,76.0,17,2,5400,10,73
2025,11,26,4468.8081,13258.23,30,1,4760,40,92
2025,11,6,5531.9397,840.0,52,1,9600,40,73
2025,11,36,6689.5593,1192.0,56,1,20,40,111
2025,11,46,650.5459,920.0,68,1,7350,40,91
2025,11,45,2407.8315,1154.0,54,2,120,40,123
2025,11,11,896.1172,924.0,23,2,5940,40,111
2025,11,50,599.2024,1148.0,43,1,4700,40,91
2025,11,11,1060.4276,13258.23,36,1,440,40,123
2025,11,25,3227.0063,3360.0,56,1,2015,38,123
2025,11,26,4392.822,202.0,73,1,5510,19,81
2025,11,53,5469.839,314.0,36,2,51,20,123
2025,11,51,6170.0395,1600.0,40,2,1530,40,123
2025,11,45,3161.6832,1300.0,61,2,3423,36,92
2025,11,25,4124.2045,1000.0,32,2,420,40,81
2025,11,27,4205.7841,1154.0,45,1,4220,40,73
2025,11,28,1335.6562,640.0,47,2,3255,40,111
2025,11,12,7487.0183,800.0,68,1,4220,40,73
2025,11,32,4901.1196,1650.0,28,2,1240,40,111
2025,11,6,4784.1022,960.0,31,2,150,40,111
2025,11,29,5421.0711,600.0,22,2,2050,40,111
2025,11,15,1353.3591,124.0,20,2,4760,8,81
2025,11,25,2843.184,2300.0,73,1,2100,35,124
2025,11,48,5343.0315,1400.0,65,2,5240,40,81
2025,11,11,541.7198,1740.0,21,1,4110,40,125
2025,11,26,4383.3324,3460.0,57,1,800,40,123
2025,11,48,4476.3598,1520.0,66,1,7140,40,73
2025,11,1,2986.5085,1154.0,52,2,540,40,73
2025,11,9,3225.586,1200.0,68,2,3602,40,111
2025,11,48,5029.8164,536.0,25,2,4110,18,81
2025,11,20,3140.0815,1040.0,22,2,1980,40,92
2025,11,1,2832.1678,944.0,20,1,7200,40,91
2025,11,13,5113.1121,1540.0,31,1,440,45,111
2025,11,16,1178.8936,1540.0,57,1,1021,40,123
2025,11,22,1996.1297,880.0,36,2,5740,40,92
2025,11,2,786.4318,484.0,44,2,3645,23,111
2025,11,12,6265.3934,520.0,49,2,2545,40,40
2025,11,30,646.8603,3400.0,42,2,4700,50,123
2025,11,39,5159.7178,980.0,54,1,9600,40,73
2025,11,2,850.6307,1560.0,24,1,3402,72,81
2025,11,34,8164.6499,2120.0,26,1,1065,45,123
2025,11,30,651.6681,1760.0,55,2,6660,40,111
2025,11,5,2094.2873,900.0,56,1,6442,40,81
2025,11,29,4308.8092,210.0,33,2,4720,15,73
2025,11,6,4573.5335,1330.0,34,1,3930,40,123
2025,11,56,419.1197,1098.0,49,2,2014,40,123
2025,11,27,5124.2096,1880.0,29,2,565,40,123
2025,11,49,1939.0427,940.0,48,2,8740,40,81
2025,11,41,3463.5791,576.0,33,2,705,40,111
2025,11,34,5551.1456,1250.0,45,2,5940,40,123
2025,11,15,901.3337,13258.23,38,1,20,50,111
2025,11,6,5348.7276,880.0,22,1,7330,50,91
2025,11,42,4146.8236,674.0,62,2,800,37,111
2025,11,6,7202.7733,700.0,28,1,9130,40,73
2025,11,37,6994.2738,940.0,21,1,9620,40,73
2025,11,37,4738.3681,300.0,68,1,2600,20,111
2025,11,17,4766.1688,2880.0,56,2,800,60,111
2025,11,6,5532.1531,1920.0,45,1,52,40,73
2025,11,31,1249.2221,1154.0,71,2,800,40,73
2025,11,30,653.547,1100.0,24,1,220,40,81
2025,11,56,616.4876,166.0,19,2,7800,15,73
2025,11,1,3375.6062,2400.0,47,1,705,40,123
2025,11,44,909.8208,1000.0,65,1,4230,40,71
2025,11,26,4754.1835,1240.0,51,2,5860,45,73
2025,11,19,2495.084,110.0,16,1,9645,10,50
2025,11,6,5688.5144,13258.23,25,1,1021,60,111
2025,11,42,8675.3558,576.0,25,1,4720,40,73
2025,11,6,5251.273,440.0,35,1,4251,40,71
2025,11,18,6683.7344,20.0,17,1,2723,4,60
2025,11,4,7160.972,760.0,53,1,7240,58,30
2025,11,12,4658.1088,1000.0,58,2,2320,40,111
2025,11,13,5958.5317,1150.0,33,2,2840,40,111
